sampno,locno,perno,loctype,city
70006430,1000000,-1,97,CHICAGO
70006430,1000002,-1,97,CHICAGO
70006430,1000003,-1,97,HARWOOD HEIGH
70006441,10000,-1,1,CHICAGO
70006441,10002,1,2,NORTHBROOK
70006441,1000000,-1,97,EVANSTON
70006443,10000,-1,1,CHICAGO
70006443,10002,1,2,CHICAGO
70006443,20002,2,2,CHICAGO
70006443,30003,3,3,DES PLAINES
70006443,1000000,-1,97,CHICAGO
70006443,1000001,-1,97,CHICAGO
70006443,3000001,-1,100,GRAND RAPIDS
70006443,3000002,-1,100,GRAND RAPIDS
70006443,3000004,-1,100,GRAND RAPIDS
70006443,3000005,-1,100,GRAND RAPIDS
70006443,3000006,-1,100,CHICAGO
70006443,3000008,-1,100,GRAND RAPIDS
70006443,3000009,-1,100,GRAND RAPIDS
70006443,3000010,-1,100,GRAND RAPIDS
70006443,3000012,-1,100,CHICAGO
70006443,3000016,-1,100,GRAND RAPIDS
70006443,3000017,-1,100,CHICAGO
70006443,3000021,-1,100,GRAND RAPIDS
70006443,3000022,-1,100,CHICAGO
70006443,3000026,-1,100,CHICAGO
70006443,3000028,-1,100,GRAND RAPIDS
70006443,3000030,-1,100,GRAND RAPIDS
70006443,3000031,-1,100,GRAND RAPIDS
70006443,3000032,-1,100,CHICAGO
70006443,3000033,-1,100,CHICAGO
70006443,3000034,-1,100,CHICAGO
70006450,10000,-1,1,RIVERDALE
70006450,10002,1,2,OAK LAWN
70006450,1000000,-1,97,OAK LAWN
70006450,1000001,-1,97,ALSIP
70006450,1000002,-1,97,RIVERDALE
70006450,1000003,-1,97,CALUMET PARK
70006450,1000004,-1,97,ALSIP
70006451,10000,-1,1,CHICAGO
70006451,10002,1,2,CHICAGO
70006451,1000000,-1,97,CHICAGO
70006455,10000,-1,1,CHICAGO
70006455,20003,2,3,CHICAGO
70006457,10000,-1,1,GRAYSLAKE
70006457,10002,1,2,WEST CHICAGO
70006457,20002,2,2,LAKE BLUFF
70006457,30003,3,3,GURNEE
70006457,40003,4,3,GRAYSLAKE
70006457,2000004,-1,100,LIBERTYVILLE
70006457,2000005,-1,100,LIBERTYVILLE
70006457,2000009,-1,100,LIBERTYVILLE
70006457,2000012,-1,100,LIBERTYVILLE
70006462,10000,-1,1,CHICAGO
70006462,10002,1,2,ROLLING MEADO
70006462,10003,1,3,CHICAGO
70006463,10000,-1,1,CHICAGO
70006463,10002,1,2,CHICAGO
70006463,20002,2,2,EVANSTON
70006463,20003,2,3,EVANSTON
70006463,2000011,-1,100,CHICAGO
70006463,2000024,-1,100,CHICAGO
70006463,3000001,-1,100,CHICAGO
70006463,3000002,-1,100,CHICAGO
70006463,3000003,-1,100,CHICAGO
70006463,3000004,-1,100,CHICAGO
70006463,3000005,-1,100,CHICAGO
70006463,3000006,-1,100,CHICAGO
70006463,3000007,-1,100,CHICAGO
70006463,3000008,-1,100,CHICAGO
70006463,3000009,-1,100,CHICAGO
70006463,3000010,-1,100,CHICAGO
70006463,3000013,-1,100,CHICAGO
70006463,3000015,-1,100,CHICAGO
70006463,3000017,-1,100,CHICAGO
70006468,10000,-1,1,BURBANK
70006468,10002,1,2,CHICAGO
70006468,2000004,-1,100,CHICAGO
70006468,2000006,-1,100,CHICAGO
70006472,10000,-1,1,CARY
70006472,10002,1,2,SCHAUMBURG
70006472,20002,2,2,SCHAUMBURG
70006472,1000000,-1,97,FOX RIVER GRO
70006473,10000,-1,1,NORTH AURORA
70006473,1000000,-1,97,NORTH AURORA
70006473,1000001,-1,97,AURORA
70006473,1000002,-1,97,ST. CHARLES
70006473,1000003,-1,97,NORTH AURORA
70006479,10000,-1,1,CHICAGO
70006479,10002,1,2,CHICAGO
70006479,30002,3,2,CHICAGO
70006479,50002,5,2,EVANSTON
70006479,1000000,-1,97,CHICAGO
70006482,10000,-1,1,CHICAGO
70006482,10002,1,2,WAUKEGAN
70006482,20002,2,2,CHICAGO
70006482,20003,2,3,MOUNT PLEASAN
70006482,2000002,-1,100,EVANSTON
70006485,10000,-1,1,CHICAGO
70006485,10002,1,2,HIGHLAND PARK
70006485,10003,1,3,HIGHLAND PARK
70006485,2000028,-1,100,WILMETTE
70006485,2000069,-1,100,CHICAGO
70006485,3000001,-1,100,GLENCOE
70006485,3000002,-1,100,WINNETKA
70006486,10000,-1,1,STREAMWOOD
70006486,10002,1,2,STREAMWOOD
70006486,1000000,-1,97,STREAMWOOD
70006486,1000001,-1,97,SCHAUMBURG
70006487,10000,-1,1,GLENCOE
70006487,10450,4,4,GLENCOE
70006487,10451,4,4,GLENCOE
70006487,40002,4,2,CHICAGO
70006487,1000000,-1,97,LINCOLNWOOD
70006487,1000001,-1,97,GLENCOE
70006487,1000002,-1,97,DEERFIELD
70006488,10000,-1,1,CHICAGO
70006488,10002,1,2,CHICAGO
70006488,10003,1,3,EVANSTON
70006488,2000013,-1,100,CHICAGO
70006488,2000016,-1,100,CHICAGO
70006488,2000043,-1,100,CHICAGO
70006488,2000044,-1,100,CHICAGO
70006488,2000050,-1,100,CHICAGO
70006488,2000051,-1,97,CHICAGO
70006488,2000054,-1,100,CHICAGO
70006491,10000,-1,1,ORLAND PARK
70006491,10002,1,2,CHICAGO
70006491,10450,1,4,PALOS PARK
70006491,10451,1,4,CHICAGO
70006493,10000,-1,1,ROSELLE
70006493,10002,1,2,ROCKFORD
70006493,20002,2,2,WHEATON
70006493,1000000,-1,97,ROSELLE
70006493,1000001,-1,97,ROSELLE
70006494,10000,-1,1,NILES
70006494,10002,1,2,CHICAGO
70006495,10000,-1,1,BUFFALO GROVE
70006495,10002,1,2,GLENVIEW
70006495,1000000,-1,97,ARLINGTON HEI
70006495,1000001,-1,97,ARLINGTON HEI
70006496,10000,-1,1,CHICAGO
70006496,10002,1,2,CHICAGO
70006496,1000000,-1,97,CHICAGO
70006496,1000001,-1,97,CHICAGO
70006496,1000002,-1,97,CHICAGO
70006497,10000,-1,1,RIVER FOREST
70006497,10002,1,2,CHICAGO
70006497,20003,2,3,RIVER FOREST
70006497,30003,3,3,RIVER FOREST
70006498,10000,-1,1,OAK PARK
70006498,10002,1,2,CHICAGO
70006498,20002,2,2,PALOS HEIGHTS
70006498,20003,2,3,CHICAGO
70006498,2000003,-1,100,OAK PARK
70006498,2000007,-1,100,CHICAGO
70006498,2000015,-1,100,OAK PARK
70006498,2000017,-1,100,RIVER FOREST
70006498,2000018,-1,100,OAK PARK
70006498,2000019,-1,100,ALSIP
70006498,3000002,-1,100,CHICAGO
70006498,3000003,-1,100,OAK PARK
70006502,10000,-1,1,BUFFALO GROVE
70006502,10002,1,2,LINCOLNSHIRE
70006502,20002,2,2,FOREST PARK
70006502,1000000,-1,97,CHICAGO
70006504,10000,-1,1,CHICAGO
70006504,10002,1,2,CHICAGO
70006504,2000005,-1,100,CHICAGO
70006504,3000002,-1,100,CHICAGO
70006504,3000003,-1,100,CHICAGO
70006504,3000004,-1,100,CHICAGO
70006504,3000006,-1,100,EVANSTON
70006504,3000008,-1,100,SKOKIE
70006504,3000010,-1,100,CHICAGO
70006504,3000011,-1,100,CHICAGO
70006504,3000012,-1,100,CHICAGO
70006504,3000014,-1,100,EVANSTON
70006504,3000015,-1,100,CHICAGO
70006504,3000016,-1,100,CHICAGO
70006504,3000018,-1,100,CHICAGO
70006504,3000019,-1,100,CHICAGO
70006504,3000020,-1,100,CHICAGO
70006504,3000023,-1,100,EVANSTON
70006504,3000026,-1,100,CHICAGO
70006504,3000030,-1,100,CHICAGO
70006506,10000,-1,1,CHICAGO
70006506,10002,1,2,CHICAGO
70006506,20002,2,2,CHICAGO
70006506,2000002,-1,100,CHICAGO
70006506,2000003,-1,100,CHICAGO
70006506,2000004,-1,100,CHICAGO
70006509,10000,-1,1,CHICAGO
